0,1,2
0.0,4.53284337473648,7.26364880031057
0.0,3.92480074547269,6.50249908498012
0.0,2.05734185064907,6.9242109939379
0.0,3.4718669820438,9.45902447430273
0.0,2.68861227195614,10.4318422164915
0.0,3.79002637950063,7.61933738871951
0.0,4.40149526395113,8.20353594161123
0.0,4.18785086019669,8.78372580315611
0.0,6.21433399452736,8.66461509419074
0.0,3.12620327857891,7.5441306297694
0.0,9.70158090374427,10.1111598647535
0.0,10.2850284798369,7.73425802744611
1.0,8.87454722785524,3.13278490634363
0.0,4.83385810668337,6.41203523020634
0.0,4.52686696027857,10.5305750456131
0.0,5.02723605681598,9.50070958239805
1.0,9.64852868225751,3.40093619377058
0.0,3.1824842239278,6.78112282368765
0.0,2.60772902227553,6.7750562712452
1.0,6.32649515011784,1.8284923915032
0.0,1.04838408113066,6.37698730121986
0.0,2.32178364802319,9.00868665931259
0.0,3.59138499824243,9.32454050799849
0.0,2.97440526230847,9.65507306404943
0.0,5.47064414832972,8.86977417162473
0.0,2.52987206479408,8.18579642947367
0.0,5.40186807178324,9.34685785722417
0.0,3.2324485275896,10.5842798200432
0.0,6.96245470068519,7.61054698601963
0.0,4.00448014897531,7.77006478708452
0.0,2.38152095434671,7.73125176430798
1.0,7.77291185561658,2.7260122815745
1.0,7.82388375404245,3.87039243124435
1.0,6.8876320914131,1.13575722771079
0.0,4.8516292938824,9.29123583208969
0.0,2.46036617620318,6.05266870227174
1.0,10.2769134813248,5.30036048317412
1.0,7.03447681261766,1.564196093765
0.0,1.06359351370955,8.29229557169763
0.0,3.82953231171138,7.76316231395569
0.0,3.69027684245697,9.29193515200052
0.0,1.99841745348629,7.31543581505062
0.0,3.57482365234457,10.1658111899167
1.0,9.27842816485563,8.66057489386372
0.0,4.81772938060334,8.66064472132236
0.0,4.04030923228895,8.55715789150958
0.0,5.54296144521048,9.16547937181736
1.0,9.65445642234506,5.30369387998238
0.0,3.59186164838612,8.24199742749975
0.0,4.46477037857122,10.2439523790859
0.0,8.06115798130351,7.46081592951312
0.0,8.6924577645525,10.242704417227
0.0,4.47935739116962,7.32539177900039
0.0,2.37523641479558,8.20358210669097
0.0,5.85494020380537,9.67064555618002
0.0,3.28162264600691,6.6412424222838
0.0,6.74896237464977,8.41300291517242
0.0,2.28223901832534,8.47212171702695
1.0,9.53362640281836,7.46795658497653
1.0,6.34639176675481,0.0766555834637215
1.0,8.28565345443781,4.91096294944932
0.0,5.14280969609996,7.35565690071438
0.0,3.26952361348635,7.91921945600936
1.0,7.86246224641089,3.55219315258956
