0,1,2
0.0,3.53906828206658,8.70843089956606
0.0,3.74572383594693,9.2717053433137
0.0,4.45701776197892,9.05122091400154
0.0,3.75878738512518,8.04152126293214
0.0,5.16701250575214,8.72915742211898
0.0,4.76594363120889,7.73791676599318
0.0,2.09333798154125,9.48687322547284
0.0,4.29910877218211,7.35239926315821
0.0,5.67299694843384,8.59134074288911
0.0,4.6266738322698,10.1980350002891
0.0,4.87823298088819,6.96348925713633
0.0,3.99229455390503,6.70857364072741
1.0,8.22018454362727,4.64706865545133
0.0,4.96341988571795,7.61703928530241
0.0,4.91749222055518,10.4755434786121
0.0,4.53806137505987,8.0948921117615
1.0,7.92370784872216,5.4505421337698
0.0,3.96546410762995,10.5766581600917
0.0,3.91345318965443,8.08886670167533
1.0,6.39794211665581,3.51728755418113
0.0,4.63413562940058,8.82224251388824
0.0,4.52962807367516,10.1889189211552
0.0,2.60325388356082,7.61082230834991
0.0,5.33469367805967,9.97310483992328
0.0,2.70845752473166,8.18079841289623
0.0,3.93251492164893,6.87670801831279
0.0,4.65620248044625,8.69152727759113
0.0,2.17760198413096,8.76826560846697
0.0,5.97368630557797,9.81827463719255
0.0,3.76952590027551,8.22592169457981
0.0,4.69842070615271,7.87150353660281
1.0,10.3702379964972,5.5378902099535
1.0,7.61651840078111,2.16861780780603
1.0,8.1638474605347,3.59178216306382
0.0,3.40731959522153,8.9304674264149
0.0,5.95016867707096,8.32522735904916
1.0,8.37200315320796,3.11264956469302
1.0,8.27312662407594,5.2714617708267
0.0,5.11980307890679,7.59234567971051
0.0,5.41436718461239,6.90366297710909
0.0,3.33797094886068,8.54643903741913
0.0,5.78987377199795,7.84238258862389
0.0,3.37574844169284,7.96891347907859
1.0,7.42660339457917,4.07174800997713
0.0,3.83905512992927,6.24334368380229
0.0,4.20811394645218,7.75732750622094
0.0,2.98719333858527,8.61345532383051
1.0,7.54559819278901,2.80130708241388
0.0,4.86390866116733,8.87367809206095
0.0,2.48990538833992,9.10652288814619
0.0,4.92085593273964,8.62998672227992
0.0,2.52973236758289,9.28913387618888
0.0,3.92720024883507,8.84369791724406
0.0,3.11304204138684,6.84451855646838
0.0,2.7542789727751,8.87557424961078
0.0,4.02880127915637,8.97506073910361
0.0,2.64037119153551,8.55153482106226
0.0,3.38848041163713,7.42765348650826
1.0,7.51594942107361,3.75621666256406
1.0,7.89607564326655,4.38956969846565
1.0,5.63735845630643,5.11096847262436
0.0,2.80278655026333,7.75696696656347
0.0,2.07101797495947,8.66328760013857
1.0,8.98931259058212,5.3408657958885
0.0,4.61224626698589,7.07436382893599
0.0,3.74988057699745,7.24425791724724
0.0,4.02433879504586,6.73682519405001
0.0,2.13438865653973,8.8264817926325
1.0,10.7068164784544,3.56924926166416
0.0,3.71205259744918,6.34017688450368
1.0,10.0782549986329,2.37788826610088
0.0,4.16221100353079,9.32697682209991
0.0,3.29646148574791,8.61134889250049
0.0,6.81151355751625,7.71594225686373
1.0,9.09843465434825,5.82917548938406
0.0,4.59711754394796,7.32041603720942
0.0,2.44547357168139,8.46343924821534
0.0,3.835964831871,6.69424667633739
0.0,2.80906970739845,6.50117825303692
0.0,6.50313143296405,8.70432099747961
0.0,4.42575745070034,7.40466673073259
0.0,3.26645126734104,8.16978530729395
0.0,2.39214003923816,8.54794232107148
0.0,3.53024619158752,7.46407281530595
0.0,4.86036048134997,8.21440674433826
