0,1,2
0.0,4.9095979197308,9.58077461189695
0.0,-1.20181999652261,5.12923268572778
0.0,0.481481401504904,5.22833444811319
0.0,1.89108714563412,5.47597211870624
0.0,2.15958425742858,6.34735269774468
0.0,7.21764380843573,6.47237008452083
0.0,4.32529260825377,6.78094480973308
0.0,3.37565455511402,5.57372864652541
0.0,1.49937711982906,5.63076078595202
0.0,1.76863903250127,5.75138286064203
0.0,1.28473659437903,5.50529441084636
0.0,2.7848823090248,7.98089101209314
1.0,7.88935179706755,1.16682521597647
0.0,2.54305365911711,10.0374663819393
0.0,2.32112011580984,7.19365304248045
0.0,2.27096764785758,6.03834981006641
1.0,3.45130076812699,2.51671758175865
0.0,2.46620230411505,7.15904184762464
0.0,1.61090174552433,5.15774199582806
1.0,5.30977048267604,2.10900995775216
0.0,3.33642945957924,6.33593178748828
0.0,2.57752701151662,6.53500281680967
0.0,0.922747830123627,5.73363408360561
0.0,2.91211362115342,6.6803226635397
0.0,4.52081324152067,7.46938633192246
0.0,3.53587941635057,5.4690376917124
0.0,1.93731261135286,6.19309804898103
0.0,0.547586127049481,3.3302591658134
0.0,3.25442816468823,6.08086249920995
0.0,0.539177840310933,8.54025890564392
0.0,2.99381102774666,7.01103223686669
1.0,6.80751434606812,2.20067485968106
1.0,6.20852700510254,1.55318659955592
1.0,5.46526833056728,0.502973502059848
0.0,2.2441876890168,3.53371417948946
0.0,4.10058391981439,6.82309699961174
1.0,5.78256942001054,1.75931006003091
1.0,6.19630741572271,1.63322980360894
0.0,0.935631993336361,4.99902828101036
0.0,5.60547709087177,8.17033701946635
0.0,1.64017043640437,5.88231377182411
0.0,0.834783636045862,5.9792457269746
0.0,2.70844925885914,6.19500233473107
1.0,7.67278120559536,0.983547288142097
0.0,1.77641806821952,6.93817036632146
0.0,1.50939881957863,6.52726538551718
0.0,1.31131105878009,6.80008737591548
1.0,6.90721651271182,4.85327468218659
0.0,0.555544140544533,5.53287749825046
0.0,-0.941791884978272,5.6255616171041
0.0,3.67952210031357,7.8776128127097
0.0,1.92813695645716,5.32783238008763
0.0,3.25099980907019,7.59959546925073
0.0,1.04644597263044,5.09073005106389
0.0,1.20037870505678,7.45399636961212
0.0,2.12526288957766,5.51876000914701
0.0,1.32408443844043,6.47056432984584
0.0,1.67423606316983,5.94785425208427
1.0,6.5192782454474,1.76090316656899
1.0,6.33625118220563,4.79818428539506
1.0,4.97819581648046,0.923022988823441
0.0,2.41453592741461,4.8004944531166
0.0,2.36522004929577,7.95620648741331
1.0,6.16550357267678,1.74506656447651
0.0,2.37001367955874,7.30377350531847
0.0,0.164837495909911,6.22425123159248
0.0,2.60115609782586,6.02211848166578
0.0,1.41214070543497,5.23841100695718
1.0,4.83441910456478,-2.09541516534057
0.0,-0.749745411159512,6.45801624591937
1.0,6.09432411803482,1.06667685015544
0.0,0.817527189003201,4.70508725385047
0.0,0.354684132651718,5.37841188465983
0.0,0.760481381528249,7.1090065845108
1.0,7.64932227196596,5.30775320372042
0.0,2.89244676561681,8.34621600246629
0.0,0.62057557678538,6.56621594483176
0.0,2.6192906334869,6.57749829398081
0.0,1.52602520110055,5.23620937655884
0.0,3.75349333638432,4.75465079980437
0.0,1.80735565393025,5.73275537848926
0.0,1.30249413233556,5.29645876259607
0.0,4.01721631655715,5.14770229648977
0.0,1.38136877486008,6.37326885855473
0.0,3.00676225553101,6.61376074128691
0.0,1.41104990787861,5.803967621212
0.0,3.24043391095303,6.94341904791434
0.0,4.471089201859,6.54949032500169
0.0,5.94659944194623,8.33862135407474
